sample_num,dna_sample,dna_id,soil_let,soil_stress,soil_type,microbe_type,nickel,drought,tray,pds,date.collected,date.dna,pds.8.22.2018,height.8.22.2018,leaf.num.8.22.2018,date.8.22.2018,pds.8.29.2018,height.8.29.2018,leaf.num.8.29.2018,date.8.29.2018,pds.10.22.2018,height.10.22.2018,leaf.numpds.10.22.2018,date.10.22.2018,pds.9.3.2018,height.9.3.2018,leaf.num.9.3.2018,date.9.3.2018,pds.9.10.2018,height.9.10.2018,leaf.num.9.10.2018,date.9.10.2018,pds.9.24.2018,height.9.24.2018,leaf.num.9.24.2018,date.9.24.2018,pds.9.17.2018,height.9.17.2018,leaf.num.9.17.2018,date.9.17.2018,pds.10.1.2018,height.10.1.2018,leaf.num.10.1.2018,date.10.1.2018,pds.10.8.2018,height.10.8.2018,leaf.num.10.8.2018,date.10.8.2018,pds.10.15.2018,height.10.15.2018,leaf.num.10.15.2018,date.10.15.2018,pds.11.12.2018,height.11.12.2018,leaf.num.11.12.2018,date.11.12.2018,pds.11.19.2018,height.11.19.2018,leaf.num.11.19.2018,date.11.19.2018,pds.11.26.2018,height.11.26.2018,leaf.num.11.26.2018,date.11.26.2018,sample_num_let,Analysis Date Time,ImageFileName,ImageAcqDeviceAndSoftwareInfo DateTimeModified,AnalysedRegionArea(cm2),AnalysedRegionWidth(cm),AnalysedRegionHeight(cm),Left Top Right Bottom NExclusions,DevOrder Criteria,ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile],PxClassif,Filters,Fractal PxMin PxMax,SoilVol(m3),Length(cm),ProjArea(cm2),SurfArea(cm2),AvgDiam(mm),LenPerVol(cm/m3),RootVolume(cm3),FractalDimension,FractalDeviation,Tips,Forks,Crossings,NofNodules,NumberOfClasses,ClassBoundaries,0<.L.<=0.5000000,0.5000000<.L.<=1.0000000,1.0000000<.L.<=1.5000000,1.5000000<.L.<=2.0000000,2.0000000<.L.<=2.5000000,2.5000000<.L.<=3.0000000,3.0000000<.L.<=3.5000000,3.5000000<.L.<=4.0000000,4.0000000<.L.<=4.5000000,.L.>4.5000000,0<.SA.<=0.5000000,0.5000000<.SA.<=1.0000000,1.0000000<.SA.<=1.5000000,1.5000000<.SA.<=2.0000000,2.0000000<.SA.<=2.5000000,2.5000000<.SA.<=3.0000000,3.0000000<.SA.<=3.5000000,3.5000000<.SA.<=4.0000000,4.0000000<.SA.<=4.5000000,.SA.>4.5000000,0<.PA.<=0.5000000,0.5000000<.PA.<=1.0000000,1.0000000<.PA.<=1.5000000,1.5000000<.PA.<=2.0000000,2.0000000<.PA.<=2.5000000,2.5000000<.PA.<=3.0000000,3.0000000<.PA.<=3.5000000,3.5000000<.PA.<=4.0000000,4.0000000<.PA.<=4.5000000,.PA.>4.5000000,0<.V.<=0.5000000,0.5000000<.V.<=1.0000000,1.0000000<.V.<=1.5000000,1.5000000<.V.<=2.0000000,2.0000000<.V.<=2.5000000,2.5000000<.V.<=3.0000000,3.0000000<.V.<=3.5000000,3.5000000<.V.<=4.0000000,4.0000000<.V.<=4.5000000,.V.>4.5000000,0<.T.<=0.5000000,0.5000000<.T.<=1.0000000,1.0000000<.T.<=1.5000000,1.5000000<.T.<=2.0000000,2.0000000<.T.<=2.5000000,2.5000000<.T.<=3.0000000,3.0000000<.T.<=3.5000000,3.5000000<.T.<=4.0000000,4.0000000<.T.<=4.5000000,.T.>4.5000000
204,80C204,80,C,S,serpentine,nonserpentine,no,no,8,1,12/1/18,4/1/19,1,3,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4,,11/26/18,204C,5/8/19 14:03,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,51.8831,5.5786,10.9192,1020 1232 1896 295211,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-181,Smooth Off Area Off LWRatio Off,Off,1,35.1542,1.1424,3.5889,0.2359,437.0633,0.191,0,0,432,1693,605,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,423.9131,11.2603,1.203,0.4151,0.1604,0,0,0,0,0,24.2839,2.2366,0.4513,0.2268,0.1038,0,0,0,0,0,7.7298,0.7119,0.1437,0.0722,0.0331,0,0,0,0,0,0.13,0.0366,0.0137,0.01,0.0053,0,0,0,0,0,430,2,0,0,0,0,0,0,0,0
219,74C219,74,C,S,serpentine,nonserpentine,no,no,3,5,12/15/18,3/20/19,1,3,4,8/22/18,1,4,5,8/29/18,.,.,.,10/22/18,1,4,5,9/3/18,2,3.5,5,9/10/18,2,3.5,8,9/24/18,2,3.5,7,9/17/18,2,3.5,12,10/1/18,2,3.5,15,10/8/18,2,3.5,16,10/15/18,3,5,14,11/12/18,4,5,11,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.4574,20.8,0.034,0,0,26,65,2,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,16.9455,3.2433,0.4001,0.2111,0,0,0,0,0,0,1.6589,0.6679,0.1545,0.1037,0,0,0,0,0,0,0.5281,0.2126,0.0492,0.033,0,0,0,0,0,0,0.0137,0.0113,0.0048,0.0041,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0
255,58C255,58,C,S,serpentine,nonserpentine,no,no,3,5,12/15/18,3/11/19,1,3,4,8/22/18,1,3.5,5,8/29/18,.,.,.,10/22/18,1,3.5,6,9/3/18,2,3.5,6,9/10/18,2,2.5,9,9/24/18,2,3,9,9/17/18,2,4,12,10/1/18,2,3.5,13,10/8/18,2,3.5,14,10/15/18,2,7,15,11/12/18,3,8,11,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.2229,217.598,0.085,0,0,205,589,194,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,210.9461,6.0656,0.2532,0.2199,0.1041,0,0,0,0,0,11.4383,1.2317,0.0982,0.1177,0.0689,0,0,0,0,0,3.6409,0.392,0.0313,0.0375,0.0219,0,0,0,0,0,0.058,0.0206,0.0031,0.0051,0.0036,0,0,0,0,0,202,3,0,0,0,0,0,0,0,0
208,52C208,52,C,S,serpentine,nonserpentine,no,no,1,2,9/11/18,3/11/19,1,3,4,8/22/18,1,3,5,8/29/18,.,.,.,10/22/18,1,3,7,9/3/18,2,3.5,8,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,208C,10/29/19 10:59,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,74.5574,7.1882,11.7856,1064 1184 2196 304012,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-177,Smooth Off Area Off LWRatio Off,Off,1,72.9645,2.2019,6.9176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,28C239,28,C,S,serpentine,nonserpentine,no,no,4,3,10/21/18,2/22/19,1,3,4,8/22/18,1,2,5,8/29/18,.,.,.,10/22/18,2,3,6,9/3/18,2,5,7,9/10/18,2,5.5,10,9/24/18,2,5,8,9/17/18,2,5,9,10/1/18,2,5,10,10/8/18,3,6,11,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,239C,5/8/19 15:58,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,80.891,7.8711,11.6556,904 768 2140 260413,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-181,Smooth Off Area Off LWRatio Off,Off,1,292.1901,8.8296,27.7391,0.2937,71.4634,0.048,0,0,104,176,27,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,66.7202,4.0128,0.5077,0.2243,0,0,0,0,0,0,4.5682,0.8839,0.1724,0.1076,0,0,0,0,0,0,1.4541,0.2814,0.0549,0.0342,0,0,0,0,0,0,0.0278,0.0161,0.0047,0.0041,0,0,0,0,0,0,101,3,0,0,0,0,0,0,0,0
201,162C201,162,C,S,serpentine,nonserpentine,no,no,2,6,12/15/18,8/3/19,1,3,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,107C249,107,C,S,serpentine,nonserpentine,no,no,2,4,11/17/18,4/10/19,1,3,4,8/22/18,1,3,5,8/29/18,3,5.5,16,10/22/18,1,3.5,6,9/3/18,2,4,9,9/10/18,2,4.5,12,9/24/18,2,4,9,9/17/18,2,5.5,13,10/1/18,3,5.5,14,10/8/18,3,5.5,15,10/15/18,4,6,13,11/12/18,,,,11/19/18,,,,11/26/18,249C,5/8/19 15:10,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,71.5835,6.8268,15.8456,1316 764 2388 326012,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-175,Smooth Off Area Off LWRatio Off,Off,1,136.2253,4.5361,14.2507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,94C248,94,C,S,serpentine,nonserpentine,no,no,5,4,11/17/18,4/8/19,1,3.5,5,8/22/18,1,3,6,8/29/18,3,6,16,10/22/18,2,3.5,7,9/3/18,2,3.5,10,9/10/18,2,3.5,13,9/24/18,2,3.5,11,9/17/18,2,4,14,10/1/18,2,5.5,15,10/8/18,2,5,19,10/15/18,4,8,10,11/12/18,,,,11/19/18,,,,11/26/18,248C,10/8/19 10:51,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,99.733,12.5222,12.8778,708 1516 2680 354431,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-175,Smooth Off Area Off LWRatio Off,Off,1,165.3992,4.5129,14.1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,89C278,89,C,S,serpentine,nonserpentine,no,no,3,2,9/11/18,4/3/19,1,3.5,3,8/22/18,1,3.5,4,8/29/18,.,.,.,10/22/18,1,3,4,9/3/18,2,3.5,4,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,278C,10/29/19 10:06,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,32.0675,2.8194,13.716,1314 780 1758 29406,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-185,Smooth Off Area Off LWRatio Off,Off,1,29.943,0.801,2.5163,0.3022,292.1901,0.21,0,0,256,1415,374,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,270.3619,17.1936,2.9308,1.2922,0.4023,0,0.027,0,0,0,17.8307,3.5545,1.1096,0.7015,0.275,0,0.0255,0,0,0,5.6757,1.1314,0.3532,0.2233,0.0875,0,0.0081,0,0,0,0.1086,0.061,0.0338,0.0306,0.015,0,0.0019,0,0,0,252,3,1,0,0,0,0,0,0,0
284,29C284,29,C,S,serpentine,nonserpentine,no,no,7,3,10/21/18,2/22/19,1,3.5,2,8/22/18,1,4,4,8/29/18,.,.,.,10/22/18,1,3.5,4,9/3/18,2,3.5,6,9/10/18,2,4,9,9/24/18,2,3.5,7,9/17/18,2,6,11,10/1/18,2,5.5,13,10/8/18,3,6,11,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,284C,10/24/19 11:39,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,100.1827,9.3472,13.3858,760 1188 2232 32966,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-177,Smooth Off Area Off LWRatio Off,Off,1,101.5224,2.8987,9.1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,27C212,27,C,S,serpentine,nonserpentine,no,no,6,4,11/17/18,2/22/19,1,3.5,4,8/22/18,1,4,5,8/29/18,3,7,13,10/22/18,2,4,6,9/3/18,2,4.5,7,9/10/18,2,5.5,10,9/24/18,2,4,8,9/17/18,2,5.5,11,10/1/18,2,6.5,12,10/8/18,3,6.5,11,10/15/18,4,9.5,10,11/12/18,,,,11/19/18,,,,11/26/18,212C,5/8/19 15:30,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,68.3072,4.8908,13.9664,1612 1196 2380 33960,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-181,Smooth Off Area Off LWRatio Off,Off,1,172.7235,4.8408,15.2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,169C227,169,C,S,serpentine,nonserpentine,no,no,9,4,11/17/18,.,1,3.5,4,8/22/18,1,3.5,5,8/29/18,.,.,.,10/22/18,1,3,5,9/3/18,2,3.5,8,9/10/18,2,4,11,9/24/18,2,3.5,9,9/17/18,2,3.5,11,10/1/18,2,4,12,10/8/18,2,5,15,10/15/18,4,7.5,11,11/12/18,,,,11/19/18,,,,11/26/18,227C,5/8/19 15:17,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,66.7877,6.9032,9.6749,1276 1188 2360 27120,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-182,Smooth Off Area Off LWRatio Off,Off,1,71.4634,2.0991,6.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,161C205,161,C,S,serpentine,nonserpentine,no,no,7,6,12/15/18,8/3/19,1,3.5,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,126C197,126,C,S,serpentine,nonserpentine,no,no,6,1,12/1/18,4/23/19,1,3.5,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4.666666667,,11/26/18,197C,10/31/19 10:07,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,33.2716,8.4391,5.0482,1095 1377 2424 21726,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-183,Smooth Off Area Off LWRatio Off,Off,1,22.4893,0.719,2.2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,112C262,112,C,S,serpentine,nonserpentine,no,no,2,4,11/17/18,4/15/19,1,3.5,4,8/22/18,1,3.5,4,8/29/18,3,5,13,10/22/18,1,4,5,9/3/18,2,3.5,8,9/10/18,2,3.5,9,9/24/18,2,4,9,9/17/18,2,4,10,10/1/18,2,4,12,10/8/18,3,4.5,14,10/15/18,4,8,9,11/12/18,,,,11/19/18,,,,11/26/18,262C,5/8/19 14:34,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,95.0712,9.425,12.1889,1048 1544 2528 346419,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-181,Smooth Off Area Off LWRatio Off,Off,1,101.0546,3.1025,9.7467,0.2487,716.912,0.348,0,0,425,3436,1185,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,682.4679,29.7631,3.3268,1.2167,0.0634,0.0433,0,0,0,0,38.783,6.1726,1.2624,0.6523,0.0407,0.0359,0,0,0,0,12.345,1.9648,0.4018,0.2076,0.0129,0.0114,0,0,0,0,0.2069,0.1061,0.0386,0.028,0.0021,0.0024,0,0,0,0,425,0,0,0,0,0,0,0,0,0
257,102C257,102,C,S,serpentine,nonserpentine,no,no,7,2,9/11/18,4/9/19,1,3.5,2,8/22/18,1,3.5,4,8/29/18,.,.,.,10/22/18,1,3.5,4,9/3/18,2,3,6,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,257C,10/22/19 11:35,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,31.9227,4.2672,12.1412,1296 968 1968 28806,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-171,Smooth Off Area Off LWRatio Off,Off,1,36.4251,1.228,3.8578,0.2442,1296.231,0.607,0,0,801,6118,2375,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,1248.192,41.7541,4.7352,1.0536,0.2491,0.14,0,0,0,0,72.4863,8.3294,1.7797,0.5566,0.1741,0.1178,0,0,0,0,23.0731,2.6513,0.5665,0.1772,0.0554,0.0375,0,0,0,0,0.399,0.1371,0.054,0.0235,0.0097,0.0079,0,0,0,0,798,2,0,1,0,0,0,0,0,0
206,69C206,69,C,S,serpentine,nonserpentine,no,no,7,5,12/15/18,3/20/19,1,4,4,8/22/18,1,4,5,8/29/18,2,5,17,10/22/18,1,3,5,9/3/18,2,4,5,9/10/18,2,4,7,9/24/18,2,3.5,7,9/17/18,2,3.5,12,10/1/18,2,3.5,12,10/8/18,2,4,12,10/15/18,2,9,10,11/12/18,3,9.5,10,11/19/18,,,,11/26/18,206C,11/12/19 10:25,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,81.834,8.0518,11.7602,932 1204 2200 3056 6,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-176,Smooth Off Area Off LWRatio Off,Off,1,89.3877,2.2394,7.0353,0.3019,355.9098,0.255,0,0,308,1966,535,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,322.0493,27.393,4.2203,1.4205,0.5826,0,0.2698,0,0,0,19.7561,5.6872,1.5312,0.7872,0.4146,0,0.4183,0,0,0,6.2885,1.8103,0.4874,0.2506,0.132,0,0.1331,0,0,0,0.1157,0.0981,0.0446,0.0349,0.0235,0,0.0337,0,0,0,302,3,2,1,0,0,0,0,0,0
283,147C283,147,C,S,serpentine,nonserpentine,no,no,8,1,12/1/18,7/27/19,.,.,.,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4.333333333,,11/26/18,283C,10/31/19 10:49,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,53.7208,6.7246,8.4963,1008 978 2067 23166,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-181,Smooth Off Area Off LWRatio Off,Off,1,23.6801,0.7056,2.2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,9C434,9,C,S,serpentine,nonserpentine,.,.,.,0,7/13/18,2/8/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.248,260.6821,0.126,0,0,378,1037,298,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,250.6105,9.1684,0.7768,0.1264,0,0,0,0,0,0,14.9222,1.8923,0.2752,0.0663,0,0,0,0,0,0,4.7499,0.6023,0.0876,0.0211,0,0,0,0,0,0,0.0826,0.0322,0.0078,0.0028,0,0,0,0,0,0,377,0,1,0,0,0,0,0,0,0
433,3C433,3,C,S,serpentine,nonserpentine,.,.,.,0,7/13/18,2/1/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.315,1542.088,1.201,0,0,1165,11187,3241,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,1381.112,131.5127,21.3319,5.0127,1.8284,0.4734,0.3653,0.2357,0.027,0.0248,88.9871,27.1578,7.8881,2.6507,1.3178,0.4108,0.3526,0.2847,0.0365,0.0378,28.3255,8.6446,2.5108,0.8437,0.4195,0.1307,0.1122,0.0906,0.0116,0.012,0.5496,0.4646,0.2349,0.1123,0.0758,0.0284,0.0271,0.0274,0.0039,0.0046,1158,6,1,0,0,0,0,0,0,0
435,15C435,15,C,S,serpentine,nonserpentine,.,.,.,0,7/13/18,2/11/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,172CON,172,CON,.,.,.,,,,.,.,8/3/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,171CON,171,CON,.,.,.,,,,.,.,8/3/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.3255,17.8476,0.015,0,0,39,9,3,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,16.4037,1.3594,0.0848,0,0,0,0,0,0,0,1.4086,0.269,0.0324,0,0,0,0,0,0,0,0.4484,0.0856,0.0103,0,0,0,0,0,0,0,0.0105,0.0043,0.001,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0,0,0
447,168CON,168,CON,.,.,.,,,,.,.,8/3/19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,39D361,39,D,NS,nonserpentine,serpentine,no,no,6,5,12/15/18,3/4/19,1,3,4,8/22/18,2,5.5,6,8/29/18,3,10,18,10/22/18,2,7,7,9/3/18,2,7,10,9/10/18,2,7,13,9/24/18,2,7,10,9/17/18,2,8,16,10/1/18,2,9,17,10/8/18,3,10,17,10/15/18,4,10,7,11/12/18,4,7.5,9,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.2859,94.3936,0.061,0,0,92,155,40,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,91.121,2.8891,0.3834,0,0,0,0,0,0,0,6.7988,0.5624,0.1561,0,0,0,0,0,0,0,2.1641,0.179,0.0497,0,0,0,0,0,0,0,0.0439,0.009,0.0051,0,0,0,0,0,0,0,89,3,0,0,0,0,0,0,0,0
326,20D326,20,D,NS,nonserpentine,serpentine,no,no,4,3,10/21/18,2/15/19,1,3,4,8/22/18,2,4.5,5,8/29/18,.,.,.,10/22/18,2,5,6,9/3/18,2,8,9,9/10/18,2,7.5,12,9/24/18,2,8,10,9/17/18,2,7.5,15,10/1/18,3,8.5,15,10/8/18,3,9,21,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,326D,10/10/19 11:56,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,89.1427,10.9982,13.4366,780 772 2512 288833,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-187,Smooth Off Area Off LWRatio Off,Off,1,217.598,4.8505,15.2384,0.356,18.0065,0.018,0,0,31,42,7,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,16.1778,1.3104,0.4394,0.0794,0,0,0,0,0,0,1.2176,0.2955,0.1808,0.0385,0,0,0,0,0,0,0.3876,0.0941,0.0575,0.0122,0,0,0,0,0,0,0.0082,0.0056,0.006,0.0015,0,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0
316,50D316,50,D,NS,nonserpentine,serpentine,no,no,3,2,9/4/18,3/11/19,1,3.5,4,8/22/18,2,5,6,8/29/18,.,.,.,10/22/18,2,6,7,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,316D,5/29/19 14:49,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,31.9167,5.3493,6.8943,1041 1569 1881 26556,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-190,Smooth Off Area Off LWRatio Off,Off,1,87.4812,2.4925,7.8305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
