sample_num,soil_let,soil_stress,soil_type,microbe_type,nickel,drought,tray,pds,height,leaf.num,date,sample_num_let,winrhizo_date,root_length,proj_area,root_surfacearea,root_diameter,root_length_per_volume,root_volume,wet.biomass.above,dry.biomass.above,moisture.above
36,A,S,serpentine,serpentine,no,no,9,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
36,A,S,serpentine,serpentine,no,no,9,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
36,A,S,serpentine,serpentine,no,no,9,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
36,A,S,serpentine,serpentine,no,no,9,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
36,A,S,serpentine,serpentine,no,no,9,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
36,A,S,serpentine,serpentine,no,no,9,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
39,A,S,serpentine,serpentine,no,no,5,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
39,A,S,serpentine,serpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
39,A,S,serpentine,serpentine,no,no,5,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
39,A,S,serpentine,serpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
40,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
40,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
41,A,S,serpentine,serpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
41,A,S,serpentine,serpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
42,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
42,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
43,A,S,serpentine,serpentine,no,no,9,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
44,A,S,serpentine,serpentine,no,no,4,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
45,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
45,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
45,A,S,serpentine,serpentine,no,no,4,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
45,A,S,serpentine,serpentine,no,no,4,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
46,A,S,serpentine,serpentine,no,no,8,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
46,A,S,serpentine,serpentine,no,no,8,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,8/22/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
49,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
49,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
50,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
50,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
51,A,S,serpentine,serpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
51,A,S,serpentine,serpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
52,A,S,serpentine,serpentine,no,no,3,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
52,A,S,serpentine,serpentine,no,no,3,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
52,A,S,serpentine,serpentine,no,no,3,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
53,A,S,serpentine,serpentine,no,no,9,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
54,A,S,serpentine,serpentine,no,no,3,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
55,A,S,serpentine,serpentine,no,no,9,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
56,A,S,serpentine,serpentine,no,no,3,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
56,A,S,serpentine,serpentine,no,no,3,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
57,A,S,serpentine,serpentine,no,no,4,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
58,A,S,serpentine,serpentine,no,no,9,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
60,A,S,serpentine,serpentine,no,no,8,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
60,A,S,serpentine,serpentine,no,no,8,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
60,A,S,serpentine,serpentine,no,no,8,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
60,A,S,serpentine,serpentine,no,no,8,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
60,A,S,serpentine,serpentine,no,no,8,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
60,A,S,serpentine,serpentine,no,no,8,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
60,A,S,serpentine,serpentine,no,no,8,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
60,A,S,serpentine,serpentine,no,no,8,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
61,A,S,serpentine,serpentine,no,no,7,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
61,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
61,A,S,serpentine,serpentine,no,no,7,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
61,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
63,A,S,serpentine,serpentine,no,no,5,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
63,A,S,serpentine,serpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
63,A,S,serpentine,serpentine,no,no,5,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
63,A,S,serpentine,serpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
64,A,S,serpentine,serpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
64,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
64,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
66,A,S,serpentine,serpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
66,A,S,serpentine,serpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
67,A,S,serpentine,serpentine,no,no,1,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
68,A,S,serpentine,serpentine,no,no,8,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
69,A,S,serpentine,serpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
69,A,S,serpentine,serpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
72,A,S,serpentine,serpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,8/22/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
74,A,S,serpentine,serpentine,no,no,3,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
74,A,S,serpentine,serpentine,no,no,3,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
75,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
75,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
76,A,S,serpentine,serpentine,no,no,7,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
76,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
76,A,S,serpentine,serpentine,no,no,7,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
76,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
77,A,S,serpentine,serpentine,no,no,1,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
78,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
78,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
79,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
82,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
83,A,S,serpentine,serpentine,no,no,9,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
85,A,S,serpentine,serpentine,no,no,7,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
85,A,S,serpentine,serpentine,no,no,7,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
86,A,S,serpentine,serpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
87,A,S,serpentine,serpentine,no,no,3,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
87,A,S,serpentine,serpentine,no,no,3,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
88,A,S,serpentine,serpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
88,A,S,serpentine,serpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
91,A,S,serpentine,serpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
92,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
92,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
93,A,S,serpentine,serpentine,no,no,4,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
94,A,S,serpentine,serpentine,no,no,1,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
95,A,S,serpentine,serpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
96,A,S,serpentine,serpentine,no,no,1,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
25,A,S,serpentine,serpentine,no,no,3,4,11.5,3,11/12/18,.,.,.,.,.,.,.,.,.,.,.
25,A,S,serpentine,serpentine,no,no,3,4,11,8,10/22/18,.,.,.,.,.,.,.,.,.,.,.
25,A,S,serpentine,serpentine,no,no,3,4,11,4,11/5/19,.,.,.,.,.,.,.,.,.,.,.
